station,time,easting,northing,height,delta_east,delta_north,delta_height
GPS14,6/8/22 10:19,335410.7095,9752374.918,151.0670987,4.09003876,-2.771343045,-0.154394714
GPS14,6/8/22 14:09,335410.7222,9752374.887,150.99746,4.102759686,-2.802272081,-0.224033434
GPS14,6/8/22 14:29,335410.7244,9752374.881,150.9874601,4.104980621,-2.808442347,-0.234033278
GPS14,6/8/22 15:09,335410.731,9752374.884,151.0517577,4.11155439,-2.804599933,-0.169735701
GPS14,6/8/22 18:09,335410.7346,9752374.886,151.0056951,4.115164339,-2.802795183,-0.215798309
GPS14,6/8/22 18:19,335410.7334,9752374.886,151.0208799,4.114010415,-2.803565465,-0.200613494
GPS14,6/8/22 18:29,335410.7357,9752374.877,151.0119312,4.116270303,-2.812339617,-0.209562189
GPS14,6/8/22 18:39,335410.7372,9752374.876,151.0052786,4.11779419,-2.813477537,-0.216214864
GPS14,6/8/22 18:49,335410.7425,9752374.879,151.0222386,4.123123828,-2.810312029,-0.199254801
GPS14,6/8/22 18:59,335410.7402,9752374.885,150.9899476,4.12075076,-2.804131538,-0.231545856
GPS14,6/8/22 19:09,335410.7424,9752374.884,151.0111398,4.123006363,-2.805056579,-0.210353671
GPS14,6/8/22 19:19,335410.7379,9752374.88,151.0020229,4.118468141,-2.80939037,-0.21947056
GPS14,6/8/22 19:29,335410.7365,9752374.881,151.0101534,4.117064222,-2.808534216,-0.21134006
GPS14,6/8/22 19:39,335410.739,9752374.887,151.0131532,4.119555407,-2.801993251,-0.208340178
GPS14,6/8/22 19:49,335410.7369,9752374.887,151.0005113,4.117479629,-2.802562324,-0.220982094
GPS14,6/8/22 19:59,335410.7391,9752374.883,151.0115413,4.119652666,-2.806104813,-0.20995208
GPS14,6/8/22 20:09,335410.7384,9752374.88,151.0138955,4.11900919,-2.808876526,-0.207597896
GPS14,6/8/22 20:19,335410.7421,9752374.883,150.9977634,4.122648836,-2.806124724,-0.223730003
GPS14,6/8/22 20:29,335410.741,9752374.881,151.0059781,4.121618883,-2.808493461,-0.215515335
GPS14,6/8/22 20:39,335410.7406,9752374.881,151.0205779,4.121201892,-2.808227163,-0.200915551
GPS14,6/8/22 20:49,335410.7403,9752374.881,151.0218003,4.12092373,-2.808116026,-0.199693101
GPS14,6/8/22 20:59,335410.7446,9752374.882,151.0247984,4.125199893,-2.806808962,-0.196695073
GPS14,6/8/22 21:09,335410.7395,9752374.88,151.0191551,4.120119917,-2.808873404,-0.202338313
GPS14,6/8/22 21:19,335410.7382,9752374.88,151.013874,4.11877013,-2.808801975,-0.207619384
GPS14,6/8/22 21:29,335410.7391,9752374.883,151.0099191,4.11963277,-2.805967268,-0.211574303
GPS14,6/8/22 21:39,335410.7363,9752374.877,151.0165023,4.116877917,-2.811917566,-0.204991174
GPS14,6/8/22 21:49,335410.74,9752374.876,151.0271443,4.120618079,-2.812906602,-0.194349116
GPS14,6/8/22 21:59,335410.7432,9752374.875,151.0254774,4.123782886,-2.814073641,-0.19601598
GPS14,6/8/22 22:09,335410.7403,9752374.882,151.0253132,4.120831759,-2.807538288,-0.196180255
GPS14,6/8/22 22:19,335410.7418,9752374.883,151.022403,4.122393198,-2.805979004,-0.199090423
GPS14,6/8/22 22:29,335410.7457,9752374.886,151.02166,4.12623917,-2.80281836,-0.199833426
GPS14,6/8/22 22:39,335410.7407,9752374.881,151.0155949,4.121292751,-2.808399297,-0.205898484
GPS14,6/8/22 22:49,335410.7421,9752374.882,151.012369,4.12268417,-2.807287851,-0.20912445
GPS14,6/8/22 22:59,335410.7356,9752374.884,151.014882,4.116177863,-2.805046331,-0.206611407
GPS14,6/8/22 23:09,335410.7369,9752374.883,151.0290374,4.117470697,-2.80608771,-0.192456055
GPS14,6/8/22 23:19,335410.7345,9752374.882,151.0160552,4.115113023,-2.806819912,-0.205438214
GPS14,6/8/22 23:29,335410.7337,9752374.879,151.0122138,4.114236191,-2.809737012,-0.209279623
GPS14,6/8/22 23:39,335410.7339,9752374.883,151.0257169,4.114492108,-2.805933028,-0.19577654
GPS14,6/8/22 23:49,335410.7464,9752374.876,151.0073584,4.126988909,-2.812949462,-0.214135037
GPS14,6/9/22 0:19,335410.7405,9752374.89,151.014754,4.121058737,-2.798740687,-0.206739474
GPS14,6/9/22 0:29,335410.7425,9752374.881,151.021689,4.123085657,-2.807788363,-0.199804375
GPS14,6/9/22 0:39,335410.7461,9752374.882,151.0231437,4.126682832,-2.807031019,-0.198349686
GPS14,6/9/22 0:49,335410.7515,9752374.882,151.0105984,4.132107608,-2.807073504,-0.210895042
GPS14,6/9/22 0:59,335410.7469,9752374.877,151.0184558,4.127491928,-2.812197685,-0.203037635
GPS14,6/9/22 1:09,335410.7475,9752374.879,150.9919465,4.128108318,-2.810060946,-0.229546947
GPS14,6/9/22 1:29,335410.7492,9752374.875,151.025453,4.129825087,-2.814010231,-0.196040421
GPS14,6/9/22 1:39,335410.7463,9752374.88,151.0099792,4.126922612,-2.808639608,-0.211514249
GPS14,6/9/22 1:49,335410.7399,9752374.883,151.0197393,4.120506228,-2.805768128,-0.201754139
GPS14,6/9/22 1:59,335410.7364,9752374.883,151.0002837,4.117006063,-2.805721091,-0.221209726
GPS14,6/9/22 2:29,335410.7388,9752374.894,150.9752628,4.119401679,-2.794595901,-0.246230621
GPS14,6/9/22 2:39,335410.7382,9752374.903,150.9779314,4.118781238,-2.786161905,-0.243562074
GPS14,6/9/22 2:49,335410.7461,9752374.908,151.0145053,4.126711931,-2.781064253,-0.206988162
GPS14,6/9/22 2:59,335410.7402,9752374.9,150.993904,4.120807634,-2.788883388,-0.227589462
GPS14,6/9/22 3:19,335410.7452,9752374.904,151.0048079,4.125817223,-2.785460459,-0.216685561
GPS14,6/9/22 8:29,335410.7423,9752374.887,150.9610453,4.122849076,-2.801961996,-0.260448159
GPS14,6/9/22 8:49,335410.7707,9752374.895,151.0019417,4.151263026,-2.793737289,-0.219551749
GPS14,6/9/22 9:49,335410.7532,9752374.896,151.0130375,4.133757967,-2.792783426,-0.208455904
GPS14,6/9/22 10:09,335410.7479,9752374.901,151.0356625,4.128483471,-2.787757194,-0.185830879
GPS14,6/9/22 10:19,335410.7461,9752374.898,151.0221439,4.126655563,-2.791510271,-0.199349508
GPS14,6/9/22 10:49,335410.7447,9752374.888,151.0312611,4.125239277,-2.800748637,-0.190232368
GPS14,6/9/22 10:59,335410.7493,9752374.896,151.02511,4.129832206,-2.79341517,-0.196383409
GPS14,6/9/22 12:59,335410.7306,9752374.91,150.94101,4.111224346,-2.779232595,-0.280483405
GPS14,6/9/22 14:09,335410.7441,9752374.871,150.9983082,4.124713486,-2.818203861,-0.223185241
GPS14,6/9/22 20:09,335410.7588,9752374.869,151.0228448,4.13940963,-2.819917111,-0.19864865
GPS14,6/9/22 20:29,335410.7593,9752374.871,151.0394246,4.139879392,-2.818355469,-0.182068815
GPS14,6/9/22 20:39,335410.7557,9752374.872,151.0384365,4.136252144,-2.816848114,-0.183056912
GPS14,6/9/22 20:49,335410.7622,9752374.871,151.0365348,4.142795657,-2.818132685,-0.184958609
GPS14,6/9/22 20:59,335410.761,9752374.87,151.0357019,4.14159815,-2.818596348,-0.185791478
GPS14,6/9/22 21:09,335410.7577,9752374.871,151.01717,4.138320424,-2.818007056,-0.204323445
GPS14,6/9/22 21:19,335410.7556,9752374.866,151.0144525,4.136219813,-2.823202891,-0.207040888
GPS14,6/9/22 21:39,335410.7632,9752374.869,151.0186997,4.14382208,-2.82047292,-0.20279376
GPS14,6/9/22 21:49,335410.7644,9752374.865,151.0256595,4.144963697,-2.824490752,-0.195833905
GPS14,6/9/22 21:59,335410.7615,9752374.864,151.0263105,4.142087889,-2.82527123,-0.195182938
GPS14,6/9/22 22:09,335410.7658,9752374.868,151.0309032,4.146341547,-2.821430897,-0.190590264
GPS14,6/9/22 22:19,335410.7677,9752374.871,151.0288747,4.148311996,-2.817785122,-0.192618699
GPS14,6/9/22 22:29,335410.7644,9752374.872,151.0213142,4.144995378,-2.817177877,-0.200179185
GPS14,6/9/22 22:39,335410.7591,9752374.87,151.0224226,4.139695727,-2.818798078,-0.199070817
GPS14,6/9/22 22:49,335410.7625,9752374.866,151.0093749,4.143030612,-2.822727116,-0.212118487
GPS14,6/9/22 22:59,335410.7627,9752374.865,151.0102444,4.143324625,-2.8242089,-0.211249064
GPS14,6/9/22 23:09,335410.7658,9752374.867,151.0084943,4.146427506,-2.821862223,-0.212999096
GPS14,6/9/22 23:19,335410.7606,9752374.875,151.0066699,4.141192178,-2.814222096,-0.214823534
GPS14,6/9/22 23:39,335410.7618,9752374.873,151.0161813,4.142400596,-2.815856287,-0.205312155
GPS14,6/9/22 23:49,335410.7583,9752374.87,151.009178,4.138904418,-2.81887503,-0.212315406
GPS14,6/9/22 23:59,335410.7683,9752374.869,151.0053798,4.148877678,-2.820144331,-0.216113603
GPS14,6/10/22 0:09,335410.7691,9752374.874,151.0042815,4.149650306,-2.814693999,-0.217211938
GPS14,6/10/22 0:19,335410.7622,9752374.874,151.0213322,4.142779419,-2.815179463,-0.200161183
GPS14,6/10/22 0:29,335410.7584,9752374.874,151.0288082,4.138995949,-2.815355811,-0.192685252
GPS14,6/10/22 0:39,335411.139,9752374.93,150.6611606,4.519566403,-2.759318382,-0.560332825
GPS14,6/10/22 0:59,335410.7575,9752374.875,151.0340067,4.13804519,-2.814168705,-0.187486702
GPS14,6/10/22 1:09,335410.7574,9752374.886,151.0212483,4.137978601,-2.803193362,-0.200245118
GPS14,6/10/22 1:29,335410.7623,9752374.883,150.9983039,4.142892601,-2.806405492,-0.223189488
GPS14,6/10/22 1:39,335410.7614,9752374.877,151.0030085,4.14201465,-2.812192017,-0.218484916
GPS14,6/10/22 2:19,335410.7592,9752374.889,151.018329,4.139750439,-2.799832392,-0.203164425
GPS14,6/10/22 2:49,335410.7606,9752374.901,151.038519,4.141147579,-2.788546219,-0.182974378
GPS14,6/10/22 3:09,335410.841,9752375.042,150.9823168,4.221573736,-2.646701526,-0.239176605
GPS14,6/10/22 4:09,335410.2013,9752374.734,151.0207933,3.581852738,-2.95500374,-0.200700124
GPS14,6/10/22 10:29,335410.7568,9752374.875,150.9616675,4.137405352,-2.814482519,-0.259825972
GPS14,6/10/22 10:39,335410.7621,9752374.876,150.9463973,4.142667049,-2.813462051,-0.275096122
GPS14,6/10/22 10:49,335410.7571,9752374.882,150.9842583,4.137721196,-2.807165453,-0.237235119
GPS14,6/10/22 10:59,335410.7653,9752374.879,150.9783738,4.145913165,-2.810072092,-0.243119576
GPS14,6/10/22 19:59,335410.774,9752374.853,151.0094987,4.154596326,-2.83649062,-0.211994759
GPS14,6/10/22 20:09,335410.7759,9752374.861,151.0174263,4.156476204,-2.828224018,-0.20406712
GPS14,6/10/22 20:19,335410.7823,9752374.857,151.0149502,4.162847412,-2.83255817,-0.20654322
GPS14,6/10/22 20:29,335410.779,9752374.855,151.027201,4.15953795,-2.833986694,-0.194292424
GPS14,6/10/22 20:39,335410.7827,9752374.856,151.037612,4.163275615,-2.833008064,-0.183881427
GPS14,6/10/22 20:49,335410.7862,9752374.857,151.0325951,4.16674648,-2.831996026,-0.188898283
GPS14,6/10/22 20:59,335410.7866,9752374.851,151.0295894,4.167199284,-2.838443602,-0.191904027
GPS14,6/10/22 21:09,335410.7825,9752374.858,151.0161328,4.163110792,-2.830842339,-0.205360592
GPS14,6/10/22 21:29,335410.7939,9752374.853,150.9949851,4.174449162,-2.836249806,-0.226508308
GPS14,6/10/22 21:49,335410.7891,9752374.85,151.0082017,4.169638118,-2.839067521,-0.213291702
GPS14,6/10/22 21:59,335410.7977,9752374.849,151.0262605,4.178321267,-2.840228863,-0.195232909
GPS14,6/10/22 22:09,335410.7884,9752374.849,151.018177,4.169020555,-2.839986665,-0.203316418
GPS14,6/10/22 22:19,335410.7831,9752374.853,151.0032705,4.163711239,-2.836010968,-0.218222975
GPS14,6/10/22 22:29,335410.7865,9752374.849,151.0077874,4.167030933,-2.839978615,-0.213706056
GPS14,6/10/22 22:39,335410.7835,9752374.851,151.0121506,4.164045755,-2.838412611,-0.209342853
GPS14,6/10/22 22:49,335410.7919,9752374.849,151.0045186,4.172520684,-2.839870146,-0.216974874
GPS14,6/10/22 23:09,335410.7838,9752374.855,151.0086163,4.164358022,-2.834557412,-0.212877077
GPS14,6/10/22 23:19,335410.7818,9752374.86,151.0058539,4.162378034,-2.828817954,-0.215639514
GPS14,6/10/22 23:39,335410.7872,9752374.857,151.0167272,4.167752396,-2.832393998,-0.204766204
GPS14,6/10/22 23:49,335410.7816,9752374.862,151.0254429,4.162204671,-2.826589184,-0.196050488
GPS14,6/11/22 0:09,335410.7776,9752374.866,151.0135624,4.158200532,-2.822750123,-0.207931003
GPS14,6/11/22 0:29,335410.7807,9752374.87,151.0157946,4.1612611,-2.818760857,-0.205698811
GPS14,6/11/22 0:39,335410.7938,9752374.866,150.9933006,4.174412524,-2.823001979,-0.22819282
GPS14,6/11/22 0:49,335410.7918,9752374.865,150.9885089,4.172387007,-2.824054355,-0.23298454
GPS14,6/11/22 0:59,335410.8003,9752374.866,150.9995367,4.180844366,-2.823196255,-0.221956758
GPS14,6/11/22 1:29,335410.7964,9752374.867,150.9802374,4.176943649,-2.821807198,-0.241256064
GPS14,6/11/22 1:39,335410.7949,9752374.877,150.9821713,4.175460523,-2.812060012,-0.239322106
GPS14,6/11/22 2:29,335410.7926,9752374.893,151.0058598,4.173222219,-2.796517111,-0.215633608
GPS14,6/11/22 2:39,335410.7844,9752374.895,151.0516348,4.164960401,-2.794299405,-0.169858616
GPS14,6/11/22 2:59,335410.7969,9752374.884,151.0115741,4.177489821,-2.80478121,-0.209919328
GPS14,6/11/22 3:29,335410.7944,9752374.888,151.0532397,4.174939401,-2.801508406,-0.168253696
GPS14,6/11/22 7:09,335410.7886,9752374.867,151.0790334,4.169156289,-2.822494909,-0.142460022
GPS14,6/11/22 7:29,335410.7825,9752374.864,151.0929525,4.163072771,-2.825313715,-0.128540928
GPS14,6/11/22 7:39,335410.7827,9752374.861,151.0657689,4.163229934,-2.82803238,-0.155724511
GPS14,6/11/22 7:49,335410.7919,9752374.861,151.0230702,4.172447805,-2.828157103,-0.198423202
GPS14,6/11/22 7:59,335410.7873,9752374.868,151.0233679,4.167858197,-2.821106102,-0.198125536
GPS14,6/11/22 8:09,335410.782,9752374.867,151.0669296,4.16256371,-2.82184688,-0.154563817
GPS14,6/11/22 8:19,335410.7761,9752374.873,151.0370727,4.156705664,-2.815638462,-0.184420764
GPS14,6/11/22 8:29,335410.7874,9752374.876,151.0276865,4.168013016,-2.812797954,-0.193806884
GPS14,6/11/22 8:39,335410.7815,9752374.868,151.0195557,4.162092552,-2.821520278,-0.201937702
GPS14,6/11/22 9:09,335410.8003,9752374.852,151.0212564,4.180876709,-2.837177116,-0.200237062
GPS14,6/11/22 9:39,335410.7916,9752374.856,151.0385241,4.172188465,-2.832673507,-0.182969356
GPS14,6/11/22 9:59,335410.7941,9752374.853,151.0498579,4.174691787,-2.835819008,-0.17163548
GPS14,6/11/22 10:09,335410.8024,9752374.866,151.0203388,4.183016201,-2.823025206,-0.201154583
GPS14,6/11/22 11:19,335410.8112,9752374.869,151.0328273,4.191791957,-2.819775173,-0.188666135
GPS14,6/11/22 11:29,335410.8085,9752374.866,151.0334315,4.189076576,-2.822783971,-0.188061961
GPS14,6/11/22 11:49,335410.7913,9752374.854,151.0196099,4.171916458,-2.834745172,-0.201883543
GPS14,6/11/22 11:59,335410.7889,9752374.851,151.0450321,4.169430701,-2.838583369,-0.176461322
GPS14,6/11/22 12:29,335410.7896,9752374.864,151.0200033,4.170133412,-2.824987113,-0.201490149
GPS14,6/11/22 12:39,335410.7844,9752374.861,151.0133365,4.164966621,-2.827917175,-0.208156968
GPS14,6/11/22 13:49,335410.7906,9752374.855,151.0053277,4.171214974,-2.834156495,-0.216165721
GPS14,6/11/22 15:19,335410.6636,9752374.794,150.4107151,4.044195577,-2.895371683,-0.810778375
GPS14,6/11/22 17:09,335410.8127,9752374.868,151.0396972,4.19327084,-2.821342433,-0.181796202
GPS14,6/11/22 17:19,335410.8164,9752374.872,151.0600845,4.196976804,-2.817180207,-0.161408971
GPS14,6/11/22 17:39,335410.7983,9752374.849,151.0178697,4.178883212,-2.840528658,-0.203623736
GPS14,6/11/22 17:49,335410.7947,9752374.857,151.0352982,4.17526261,-2.832287317,-0.186195205
GPS14,6/11/22 17:59,335410.8354,9752374.631,150.6841875,4.215991288,-3.058233572,-0.537305952
GPS14,6/11/22 18:09,335410.8051,9752374.856,151.0265992,4.185662967,-2.832597267,-0.194894271
GPS14,6/11/22 18:29,335410.8033,9752374.846,151.0206149,4.183875757,-2.84332975,-0.200878567
GPS14,6/11/22 18:39,335410.8086,9752374.846,151.0269117,4.189130578,-2.842940936,-0.194581755
GPS14,6/11/22 18:49,335410.8035,9752374.849,151.0298079,4.18407704,-2.840009706,-0.191685529
GPS14,6/11/22 18:59,335410.8021,9752374.848,151.0484887,4.182682408,-2.84147273,-0.173004749
GPS14,6/11/22 19:09,335410.8014,9752374.847,151.0388833,4.181951704,-2.842116939,-0.182610113
GPS14,6/11/22 19:19,335410.8011,9752374.846,151.0274326,4.181694457,-2.843215955,-0.194060824
GPS14,6/11/22 20:49,335410.8075,9752374.842,151.0031944,4.188055916,-2.846599473,-0.218299052
GPS14,6/11/22 21:09,335410.8094,9752374.84,151.0120823,4.190020392,-2.848905794,-0.209411117
GPS14,6/11/22 21:39,335410.8126,9752374.834,151.0171021,4.193196619,-2.855576627,-0.204391352
GPS14,6/11/22 21:49,335410.8071,9752374.837,151.0238644,4.187629006,-2.852355214,-0.197628994
GPS14,6/11/22 21:59,335410.8113,9752374.838,151.0212671,4.191883581,-2.851187609,-0.200226289
GPS14,6/11/22 22:09,335410.8114,9752374.848,151.0261273,4.191991923,-2.841346161,-0.195366116
GPS14,6/11/22 22:19,335410.8105,9752374.844,151.0220367,4.191107043,-2.845506404,-0.199456769
GPS14,6/11/22 22:29,335410.8058,9752374.839,151.0119408,4.186335364,-2.849630158,-0.209552575
GPS14,6/11/22 22:39,335410.811,9752374.841,151.0147186,4.191564849,-2.84813576,-0.206774833
GPS14,6/11/22 22:49,335410.8073,9752374.845,151.0216599,4.187840679,-2.843735516,-0.19983349
GPS14,6/11/22 23:09,335410.8008,9752374.851,151.0259908,4.1814178,-2.838343501,-0.195502664
GPS14,6/11/22 23:19,335410.7976,9752374.847,151.0367168,4.178199817,-2.842014166,-0.184776651
GPS14,6/11/22 23:49,335410.8032,9752374.849,151.030675,4.18379235,-2.840377992,-0.190818408
GPS14,6/12/22 0:09,335410.8021,9752374.846,151.0157892,4.182633473,-2.843438217,-0.205704272
GPS14,6/12/22 0:19,335410.7948,9752374.842,151.0223371,4.175361136,-2.846615521,-0.199156297
GPS14,6/12/22 0:29,335410.8006,9752374.848,151.0301284,4.181190892,-2.84083649,-0.191365004
GPS14,6/12/22 0:39,335410.8062,9752374.844,151.0376821,4.186792853,-2.844624573,-0.183811374
GPS14,6/12/22 0:49,335410.8155,9752374.853,151.0157779,4.196064829,-2.836414343,-0.205715488
GPS14,6/12/22 1:29,335410.8034,9752374.857,151.0085384,4.183944812,-2.832381172,-0.212955066
GPS14,6/12/22 1:39,335410.8059,9752374.863,151.0019451,4.186449111,-2.82569945,-0.219548285
GPS14,6/12/22 1:49,335410.7973,9752374.857,151.0265437,4.177862941,-2.83216209,-0.194949725
GPS14,6/12/22 1:59,335410.8018,9752374.86,151.0165128,4.182414157,-2.829400294,-0.204980673
GPS14,6/12/22 2:09,335410.8007,9752374.861,150.9986771,4.181277422,-2.827821797,-0.222816359
GPS14,6/12/22 2:39,335410.7899,9752374.856,151.0133146,4.170487377,-2.833395936,-0.208178842
GPS14,6/12/22 2:49,335410.7992,9752374.852,151.0217782,4.179781314,-2.837091325,-0.199715227
GPS14,6/12/22 3:19,335410.8068,9752374.867,151.0563161,4.187418128,-2.821806526,-0.165177359
GPS14,6/12/22 4:29,335410.7851,9752374.858,151.0301329,4.165707379,-2.830606926,-0.191360542
GPS14,6/12/22 7:29,335410.8075,9752374.865,151.0649357,4.188113209,-2.824574403,-0.156557767
GPS14,6/12/22 7:49,335410.8078,9752374.872,151.0562969,4.188378244,-2.816858869,-0.165196544
GPS14,6/12/22 7:59,335410.8069,9752374.871,151.0675461,4.187507374,-2.817667335,-0.153947275
GPS14,6/12/22 8:09,335410.7962,9752374.871,151.0607874,4.176783059,-2.817964338,-0.16070598
GPS14,6/12/22 8:59,335410.7936,9752374.851,151.0129567,4.174143639,-2.838389903,-0.208536716
GPS14,6/12/22 9:39,335410.8149,9752374.863,151.0290576,4.195478752,-2.825722182,-0.192435821
GPS14,6/12/22 9:49,335410.8119,9752374.869,151.02882,4.192504735,-2.820566231,-0.192673405
GPS14,6/12/22 9:59,335410.8153,9752374.863,151.0274304,4.195926916,-2.826185944,-0.194062976
GPS14,6/12/22 10:09,335410.8132,9752374.857,151.0486485,4.193806949,-2.831842197,-0.172844879
GPS14,6/12/22 10:19,335410.811,9752374.864,151.0575657,4.191614152,-2.825327791,-0.163927716
GPS14,6/12/22 10:29,335410.8143,9752374.861,151.0581314,4.194910733,-2.828558322,-0.163362049
GPS14,6/12/22 10:39,335410.815,9752374.871,151.0470674,4.195602874,-2.817875534,-0.174426069
GPS14,6/12/22 10:49,335410.8142,9752374.87,151.0410054,4.194742383,-2.818673475,-0.180488022
GPS14,6/12/22 11:39,335410.8318,9752374.862,151.0448461,4.2123871,-2.827038677,-0.17664735
GPS14,6/12/22 16:29,335410.8181,9752374.836,151.0256552,4.198665644,-2.852736639,-0.195838197
GPS14,6/12/22 16:39,335410.8261,9752374.835,151.0221447,4.206646951,-2.854469597,-0.199348702
GPS14,6/12/22 16:49,335410.8207,9752374.843,151.0235929,4.201247003,-2.845751084,-0.197900563
GPS14,6/12/22 16:59,335410.8147,9752374.838,151.024624,4.195316928,-2.850828854,-0.196869441
GPS14,6/12/22 17:09,335410.8186,9752374.849,151.0491573,4.199213508,-2.840103269,-0.17233617
GPS14,6/12/22 17:19,335410.8259,9752374.842,151.0381519,4.206526091,-2.847367745,-0.183341485
GPS14,6/12/22 17:29,335410.82,9752374.837,151.0213792,4.200564383,-2.851980912,-0.200114268
GPS14,6/12/22 17:39,335410.8258,9752374.836,151.0333147,4.206355059,-2.85262654,-0.188178689
GPS14,6/12/22 17:49,335410.8263,9752374.838,151.0234487,4.206888289,-2.85112142,-0.198044723
GPS14,6/12/22 18:09,335410.8288,9752374.833,151.0372222,4.209388619,-2.856034666,-0.184271249
GPS14,6/12/22 18:19,335410.8198,9752374.834,151.0122359,4.200352382,-2.85522305,-0.20925754
GPS14,6/12/22 18:29,335410.8172,9752374.837,151.0156365,4.197798986,-2.85235196,-0.205856972
GPS14,6/12/22 18:39,335410.821,9752374.837,151.0085145,4.201577712,-2.851894861,-0.212978952
GPS14,6/12/22 18:59,335410.8181,9752374.834,150.99563,4.198704032,-2.854971027,-0.225863397
GPS14,6/12/22 19:19,335410.8264,9752374.832,151.0102538,4.206969036,-2.857120518,-0.211239636
GPS14,6/12/22 19:29,335410.8279,9752374.837,151.0115201,4.208448955,-2.852583153,-0.209973318
GPS14,6/12/22 19:39,335410.8234,9752374.834,151.0223316,4.203937232,-2.854692614,-0.199161842
GPS14,6/12/22 19:49,335410.82,9752374.837,151.012391,4.200548283,-2.852194566,-0.209102427
GPS14,6/12/22 19:59,335410.8303,9752374.836,151.0033931,4.210896228,-2.85260215,-0.218100304
GPS14,6/12/22 20:19,335410.8307,9752374.826,151.004983,4.211231042,-2.8626852,-0.216510386
GPS14,6/12/22 20:29,335410.8273,9752374.827,151.0111481,4.207834673,-2.86192313,-0.210345354
GPS14,6/12/22 20:39,335410.8331,9752374.833,151.0252704,4.213643561,-2.855676722,-0.196223008
GPS14,6/12/22 20:49,335410.8341,9752374.824,151.0185982,4.214631697,-2.86554206,-0.202895258
GPS14,6/12/22 20:59,335410.8351,9752374.826,151.0124795,4.215671593,-2.863364831,-0.209013915
GPS14,6/12/22 21:09,335410.8348,9752374.829,151.0136885,4.215384724,-2.860498428,-0.20780489
GPS14,6/12/22 21:29,335410.8332,9752374.828,150.9949623,4.213813371,-2.860951032,-0.226531111
GPS14,6/12/22 21:39,335410.8296,9752374.82,151.0156372,4.210180101,-2.869134694,-0.205856254
GPS14,6/12/22 21:49,335410.8366,9752374.827,151.0192425,4.217207436,-2.86207732,-0.202250923
GPS14,6/12/22 21:59,335410.8305,9752374.834,151.0155021,4.21109968,-2.854776273,-0.205991316
GPS14,6/12/22 22:09,335410.8327,9752374.828,151.0213645,4.213328598,-2.861405918,-0.200128877
GPS14,6/12/22 22:19,335410.8351,9752374.828,151.0185719,4.215711609,-2.861400876,-0.202921514
GPS14,6/12/22 22:29,335410.8287,9752374.828,151.0067704,4.209292893,-2.860637572,-0.214723001
GPS14,6/12/22 22:39,335410.8282,9752374.827,150.9991495,4.208731098,-2.862128196,-0.222343974
GPS14,6/12/22 22:49,335410.8278,9752374.822,151.0215861,4.208388147,-2.86677539,-0.199907281
GPS14,6/12/22 22:59,335410.8265,9752374.832,151.0314816,4.207124747,-2.857521061,-0.190011832
GPS14,6/12/22 23:09,335410.8218,9752374.831,151.0374223,4.202336894,-2.858187014,-0.184071095
GPS14,6/12/22 23:19,335410.83,9752374.831,150.9886676,4.210616924,-2.857923321,-0.232825835
GPS14,6/12/22 23:29,335410.8263,9752374.832,150.9986675,4.206862018,-2.856661037,-0.222825948
GPS14,6/12/22 23:39,335410.8288,9752374.835,151.000638,4.20936553,-2.854565036,-0.2208554
GPS14,6/12/22 23:49,335410.8343,9752374.829,150.998611,4.214832287,-2.860526098,-0.222882383
GPS14,6/13/22 0:39,335410.8219,9752374.828,151.0058975,4.202484571,-2.861357367,-0.215595883
GPS14,6/13/22 2:19,335410.8369,9752374.84,150.9665584,4.217497847,-2.848951144,-0.254935062
GPS14,6/13/22 2:29,335410.8314,9752374.832,150.9460203,4.211963362,-2.857329812,-0.27547309
GPS14,6/13/22 2:39,335410.8387,9752374.836,150.9319304,4.219257614,-2.852757823,-0.289562979
GPS14,6/13/22 3:29,335410.8478,9752374.839,151.0055861,4.228377951,-2.850200098,-0.215907312
GPS14,6/13/22 3:39,335410.8407,9752374.839,151.0087846,4.221278051,-2.850145401,-0.212708792
GPS14,6/13/22 3:49,335410.8325,9752374.837,151.0071335,4.21305259,-2.852193402,-0.214359932
GPS14,6/13/22 4:19,335410.8283,9752374.831,150.9892652,4.208919639,-2.858500281,-0.232228185
GPS14,6/13/22 4:29,335410.8381,9752374.831,150.99438,4.218715255,-2.858033402,-0.2271134
GPS14,6/13/22 4:39,335410.8381,9752374.832,151.0031684,4.218661437,-2.857560873,-0.218325008
GPS14,6/13/22 4:49,335410.8416,9752374.833,150.9965228,4.222192235,-2.856071938,-0.224970631
GPS14,6/13/22 8:19,335410.851,9752374.809,151.0114201,4.231560999,-2.880098108,-0.210073342
GPS14,6/13/22 8:29,335410.839,9752374.82,151.0193288,4.219582369,-2.868972823,-0.202164621
GPS14,6/13/22 8:39,335410.8366,9752374.816,151.015212,4.21722694,-2.873379819,-0.206281378
GPS14,6/13/22 8:59,335410.8394,9752374.812,151.0145808,4.219932339,-2.877273211,-0.206912603
GPS14,6/13/22 9:09,335410.845,9752374.821,151.0187874,4.225538917,-2.868464204,-0.202706035
GPS14,6/13/22 9:19,335410.8377,9752374.821,151.0140578,4.218281952,-2.867994243,-0.207435642
GPS14,6/13/22 9:29,335410.8428,9752374.813,151.0066891,4.223402463,-2.876033124,-0.214804329
GPS14,6/13/22 9:39,335410.845,9752374.823,151.0051644,4.22556192,-2.866253147,-0.216329055
